117,FALSE,,,0.103759,,,,,,,
118,FALSE,,,0.763387,,,,,,,
119,FALSE,,,0.072018,,,,,,,
120,FALSE,,,0.979686,,,,,,,
121,FALSE,,,0.57993,,,,,,,
122,FALSE,,,0.344701,,,,,,,
123,FALSE,,,0.928153,,,,,,,
124,FALSE,,,0.163384,,,,,,,
125,FALSE,,,0.341762,,,,,,,
126,FALSE,,,1.011665,,,,,,,
127,FALSE,,,0.12998,,,,,,,
128,FALSE,,,0.452177,,,,,,,
129,FALSE,,,0.524011,,,,,,,
130,FALSE,,,0.266346,,,,,,,
131,FALSE,,,0.509723,,,,,,,
132,FALSE,,,0.279762,,,,,,,
133,FALSE,,,0.027803,,,,,,,
134,FALSE,,,0.77576,,,,,,,
135,FALSE,,,1.038959,,,,,,,
136,FALSE,,,0.053949,,,,,,,
137,FALSE,,,0.103651,,,,,,,
138,FALSE,,,0.332246,,,,,,,
139,FALSE,,,0.358281,,,,,,,
140,FALSE,,,0.265381,,,,,,,
141,FALSE,,,0.62939,,,,,,,
142,FALSE,,,0.471599,,,,,,,
143,FALSE,,,0.447497,,,,,,,
144,FALSE,,,0.425446,,,,,,,
145,FALSE,,,0.201229,,,,,,,
146,FALSE,,,0.186535,,,,,,,
147,FALSE,,,0.138604,,,,,,,
148,FALSE,,,0.021998,,,,,,,
149,FALSE,,,0.262097,,,,,,,
150,FALSE,,,0.79906,,,,,,,
151,FALSE,,,0.110825,,,,,,,
152,FALSE,,,4.046505,,,,,,,
153,FALSE,,,0.313425,,,,,,,
154,FALSE,,,0.289105,,,,,,,
155,FALSE,,,0.075876,,,,,,,
156,FALSE,,,0.074874,,,,,,,
157,FALSE,,,0.081371,,,,,,,
158,FALSE,,,0.053667,,,,,,,
159,FALSE,,,0.501583,,,,,,,
160,FALSE,,,0.471711,,,,,,,
161,FALSE,,,0.289239,,,,,,,
162,FALSE,,,0.733384,,,,,,,
163,FALSE,,,0.170958,,,,,,,
164,FALSE,,,0.105906,,,,,,,
165,FALSE,,,0.085244,,,,,,,
166,FALSE,,,0.023208,,,,,,,
167,FALSE,,,0.028864,,,,,,,
168,FALSE,,,0.008367,,,,,,,
169,FALSE,,,0.277738,,,,,,,
170,FALSE,,,0.04227,,,,,,,
171,FALSE,,,0.515189,,,,,,,
172,FALSE,,,0.619155,,,,,,,
209,FALSE,,,0.077844,,,,,,,
210,FALSE,,,0.05893,,,,,,,
211,FALSE,,,0.010217,,,,,,,
212,FALSE,,,0.189124,,,,,,,
213,FALSE,,,0.33122,,,,,,,
214,FALSE,,,0.206533,,,,,,,
215,FALSE,,,0.518905,,,,,,,
216,FALSE,,,0.098944,,,,,,,
217,FALSE,,,0.855396,,,,,,,
218,FALSE,,,0.310116,,,,,,,
219,FALSE,,,0.221065,,,,,,,
220,FALSE,,,0.103792,,,,,,,
221,FALSE,,,0.595131,,,,,,,
222,FALSE,,,0.533737,,,,,,,
223,FALSE,,,0.419046,,,,,,,
224,FALSE,,,0.294758,,,,,,,
225,FALSE,,,0.174241,,,,,,,
226,FALSE,,,0.056287,,,,,,,
227,FALSE,,,0.692278,,,,,,,
228,FALSE,,,0.180844,,,,,,,
229,FALSE,,,0.090172,,,,,,,
230,FALSE,,,0.181221,,,,,,,
231,FALSE,,,0.073906,,,,,,,
232,FALSE,,,0.463361,,,,,,,
233,FALSE,,,0.127658,,,,,,,
234,FALSE,,,0.980438,,,,,,,
235,FALSE,,,0.563813,,,,,,,
236,FALSE,,,0.188729,,,,,,,
237,FALSE,,,0.477094,,,,,,,
238,FALSE,,,0.406306,,,,,,,
239,FALSE,,,0.101866,,,,,,,
240,FALSE,,,0.256121,,,,,,,
241,FALSE,,,0.034944,,,,,,,
242,FALSE,,,0.110072,,,,,,,
243,FALSE,,,0.06464,,,,,,,
244,FALSE,,,0.694417,,,,,,,
245,FALSE,,,0.738219,,,,,,,
246,FALSE,,,0.689474,,,,,,,
247,FALSE,,,0.699489,,,,,,,
248,FALSE,,,0.105355,,,,,,,
249,FALSE,,,0.180593,,,,,,,
250,FALSE,,,0.809449,,,,,,,
251,FALSE,,,0.40007,,,,,,,
252,FALSE,,,0.716354,,,,,,,
253,FALSE,,,0.717308,,,,,,,
254,FALSE,,,0.299143,,,,,,,
255,FALSE,,,0.497877,,,,,,,
256,FALSE,,,0.384471,,,,,,,
257,FALSE,,,0.049205,,,,,,,
258,FALSE,,,0.585299,,,,,,,
259,FALSE,,,0.065054,,,,,,,
260,FALSE,,,0.014112,,,,,,,
261,FALSE,,,0.020678,,,,,,,
262,FALSE,,,0.684691,,,,,,,
263,FALSE,,,0.475561,,,,,,,
264,FALSE,,,5.194171,,,,,,,
265,FALSE,,,0.253681,,,,,,,
266,FALSE,,,0.173209,,,,,,,
267,FALSE,,,0.144769,,,,,,,
268,FALSE,,,0.280956,,,,,,,
269,FALSE,,,0.204531,,,,,,,
270,FALSE,,,0.040809,,,,,,,
271,FALSE,,,0.017476,,,,,,,
272,FALSE,,,0.046609,,,,,,,
273,FALSE,,,2.37437,,,,,,,
274,FALSE,,,2.143996,,,,,,,
275,FALSE,,,1.606285,,,,,,,
276,FALSE,,,0.156032,,,,,,,
277,FALSE,,,0.118878,,,,,,,
278,FALSE,,,0.018065,,,,,,,
279,FALSE,,,0.246295,,,,,,,
280,FALSE,,,0.074854,,,,,,,
281,FALSE,,,0.250947,,,,,,,
282,FALSE,,,0.196718,,,,,,,
283,FALSE,,,1.04564,,,,,,,
284,FALSE,,,0.087489,,,,,,,
285,FALSE,,,0.104622,,,,,,,
